Trip_ID,Truck_ID,Driver_ID,Start_Location,End_Location,Scheduled_Departure,Scheduled_Arrival,Actual_Departure,Actual_Arrival,Weather_Condition,Traffic_Level,Road_Condition,Delay_Minutes,Distance_km,Fuel_Consumption_L,scheduled_duration_min,actual_duration_min,delay_recomputed,avg_speed_actual,fuel_efficiency_kmpl,hour_of_day,day_of_week,month,delay_min,computed_speed
T9222,TR116,D48,Ahmedabad,Bangalore,2024-06-04 23:07:00,2024-06-05 05:44:00,2024-06-04 23:20:00,2024-06-05 06:04:00,Fog,Low,Good,7,1284,338.66,397,404.0,7,190.6930693,3.791413216795606,23,1,6,20.0,78.82579317134292
T9223,TR69,D198,Bangalore,Kolkata,2024-01-24 20:57:00,2024-01-25 06:48:00,2024-01-24 21:29:00,2024-01-25 09:18:00,Rainy,High,Good,118,1160,294.43,591,709.0,118,98.16643159,3.9398159154977415,20,2,1,150.0,98.16643159379407
T9224,TR98,D84,Chennai,Lucknow,2024-06-24 03:04:00,2024-06-24 04:09:00,2024-06-24 04:00:00,2024-06-24 03:48:00,Clear,High,Good,1363,1747,461.17,65,,-77,-8735.0,3.7881909057397487,3,0,6,-21.0,78.82579317134292
T9225,TR1,D31,Jaipur,Delhi,2024-03-20 16:15:00,2024-03-21 01:45:00,2024-03-20 16:45:00,2024-03-21 04:11:00,Fog,High,Good,116,1686,515.6,570,686.0,116,147.4635569,3.269976726144298,16,2,3,146.0,147.46355685131195
T9226,TR167,D161,Pune,Kolkata,2024-04-22 06:36:00,2024-04-22 15:16:00,2024-04-22 06:57:00,2024-04-22 16:50:00,Clear,Low,Moderate,73,1480,425.72,520,593.0,73,149.7470489,3.476463403175796,6,0,4,94.0,149.74704890387858
T9227,TR96,D428,Delhi,Chennai,2024-01-03 02:57:00,2024-01-03 09:52:00,2024-01-03 02:44:00,2024-01-03 12:07:00,Storm,High,Good,148,301,101.93,415,563.0,148,32.07815275,2.953006965564603,2,2,1,135.0,32.07815275310835
T9228,TR17,D71,Ahmedabad,Delhi,2024-06-10 10:49:00,2024-06-10 15:27:00,2024-06-10 11:23:00,2024-06-10 16:28:00,Snow,Medium,Poor,27,1820,704.6,278,305.0,27,358.0327869,2.5830258302583027,10,0,6,61.0,78.82579317134292
T9229,TR112,D8,Lucknow,Jaipur,2024-04-11 14:55:00,2024-04-11 22:01:00,2024-04-11 15:00:00,2024-04-11 23:36:00,Snow,High,Moderate,90,705,244.21,426,516.0,90,81.97674419,2.886859669956185,14,3,4,95.0,81.97674418604652
T9230,TR91,D457,Bangalore,Ahmedabad,2024-03-18 06:50:00,2024-03-18 13:53:00,2024-03-18 07:22:00,2024-03-18 15:15:00,Clear,Medium,Poor,50,346,136.62,423,473.0,50,43.89006342,2.532572097789489,6,0,3,82.0,43.890063424947144
T9231,TR88,D386,Hyderabad,Jaipur,2024-02-07 19:26:00,2024-02-08 02:55:00,2024-02-07 20:08:00,2024-02-08 04:18:00,Storm,High,Good,41,145,40.47,449,490.0,41,17.75510204,3.5829009142574746,19,2,2,83.0,17.75510204081633
T9232,TR163,D401,Jaipur,Delhi,2024-03-02 15:05:00,2024-03-02 20:59:00,2024-03-02 15:20:00,2024-03-02 21:14:00,Fog,High,Good,0,1281,308.51,354,354.0,0,217.1186441,4.152215487342388,15,5,3,15.0,78.82579317134292
T9233,TR174,D52,Lucknow,Pune,2024-01-26 16:52:00,2024-01-27 02:16:00,2024-01-26 16:43:00,2024-01-27 02:55:00,Rainy,Medium,Poor,48,596,201.87,564,612.0,48,58.43137255,2.9523951057611333,16,4,1,39.0,58.43137254901961
T9234,TR170,D45,Ahmedabad,Pune,2024-04-06 07:26:00,2024-04-06 13:13:00,2024-04-06 08:07:00,2024-04-06 12:53:00,Clear,Medium,Good,-61,1932,503.81,347,286.0,-61,405.3146853,3.8347789841408466,7,5,4,-20.0,78.82579317134292
T9235,TR167,D293,Chennai,Hyderabad,2024-06-08 14:30:00,2024-06-08 18:26:00,2024-06-08 14:50:00,2024-06-08 19:18:00,Clear,Medium,Good,32,1268,382.8,236,268.0,32,283.880597,3.3124346917450365,14,5,6,52.0,78.82579317134292
T9236,TR90,D426,Bangalore,Kolkata,2024-05-19 18:19:00,2024-05-20 00:17:00,2024-05-19 18:27:00,2024-05-20 02:10:00,Fog,Medium,Good,105,1904,680.0,358,463.0,105,246.7386609,2.8,18,6,5,113.0,78.82579317134292
T9237,TR49,D300,Kolkata,Jaipur,2024-02-13 01:11:00,2024-02-13 06:54:00,2024-02-13 01:19:00,2024-02-13 09:03:00,Rainy,Medium,Good,121,709,251.51,343,464.0,121,91.68103448,2.818973400660014,1,1,2,129.0,91.68103448275862
T9238,TR190,D465,Delhi,Chennai,2024-02-26 04:07:00,2024-02-26 06:00:00,2024-02-26 04:47:00,2024-02-26 07:39:00,Rainy,Low,Poor,59,1036,256.1,113,172.0,59,361.3953488,4.045294806716126,4,0,2,99.0,78.82579317134292
T9239,TR38,D373,Bangalore,Delhi,2024-05-02 22:09:00,2024-05-03 04:28:00,2024-05-02 22:54:00,2024-05-03 04:55:00,Fog,Low,Good,-18,1961,701.79,379,361.0,-18,325.9279778,2.7942831901281013,22,3,5,27.0,78.82579317134292
T9240,TR151,D38,Lucknow,Mumbai,2024-05-25 20:08:00,2024-05-26 05:06:00,2024-05-25 21:02:00,2024-05-26 06:00:00,Clear,Low,Moderate,0,1395,359.24,538,538.0,0,155.5762082,3.883197862153435,20,5,5,54.0,78.82579317134292
T9241,TR150,D355,Pune,Chennai,2024-03-13 12:44:00,2024-03-13 17:24:00,2024-03-13 12:56:00,2024-03-13 19:39:00,Fog,High,Poor,123,126,42.33,280,403.0,123,18.75930521,2.97661233167966,12,2,3,135.0,18.759305210918114
T9242,TR132,D380,Delhi,Mumbai,2024-03-24 10:11:00,2024-03-24 16:53:00,2024-03-24 10:27:00,2024-03-24 17:41:00,Snow,Low,Poor,32,183,39.23,402,434.0,32,25.29953917,4.664797348967627,10,6,3,48.0,25.29953917050691
T9243,TR177,D495,Kolkata,Hyderabad,2024-03-20 04:05:00,2024-03-20 08:38:00,2024-03-20 04:34:00,2024-03-20 11:12:00,Fog,Medium,Moderate,125,1151,438.48,273,398.0,125,173.5175879,2.624977193942711,4,2,3,154.0,78.82579317134292
T9244,TR59,D231,Hyderabad,Pune,2024-02-11 05:39:00,2024-02-11 12:00:00,2024-02-11 06:32:00,2024-02-11 12:46:00,Storm,Low,Good,-7,1929,556.27,381,374.0,-7,309.4652406,3.4677404857353444,5,6,2,46.0,78.82579317134292
T9245,TR68,D478,Jaipur,Bangalore,2024-05-22 11:32:00,2024-05-22 12:46:00,2024-05-22 12:24:00,2024-05-22 13:26:00,Clear,Low,Poor,-12,1932,438.71,74,62.0,-12,1869.677419,4.40382029130861,11,2,5,40.0,78.82579317134292
T9246,TR199,D262,Ahmedabad,Bangalore,2024-06-10 03:17:00,2024-06-10 12:16:00,2024-06-10 03:19:00,2024-06-10 13:41:00,Storm,High,Moderate,83,1978,452.33,539,622.0,83,190.8038585,4.372913580792784,3,0,6,85.0,78.82579317134292
T9247,TR130,D68,Mumbai,Pune,2024-04-15 11:39:00,2024-04-15 14:52:00,2024-04-15 12:38:00,2024-04-15 17:28:00,Clear,Medium,Moderate,97,1635,571.29,193,290.0,97,338.2758621,2.8619440214251957,11,0,4,156.0,78.82579317134292
T9248,TR49,D179,Chennai,Hyderabad,2024-03-25 03:27:00,2024-03-25 04:50:00,2024-03-25 03:13:00,2024-03-25 07:24:00,Clear,High,Moderate,168,1672,558.86,83,251.0,168,399.6812749,2.9918047453745125,3,0,3,154.0,78.82579317134292
T9249,TR126,D357,Lucknow,Ahmedabad,2024-03-13 20:08:00,2024-03-14 03:24:00,2024-03-13 19:55:00,2024-03-14 04:00:00,Snow,Low,Poor,49,1940,501.83,436,485.0,49,240.0,3.86585098539346,20,2,3,36.0,78.82579317134292
T9250,TR159,D419,Bangalore,Jaipur,2024-02-15 13:13:00,2024-02-15 16:34:00,2024-02-15 13:26:00,2024-02-15 16:18:00,Fog,Low,Moderate,-29,1565,371.68,201,172.0,-29,545.9302326,4.210611278519156,13,3,2,-16.0,78.82579317134292
T9251,TR111,D186,Pune,Mumbai,2024-01-01 12:12:00,2024-01-01 20:30:00,2024-01-01 12:44:00,2024-01-01 21:23:00,Fog,High,Moderate,21,1649,376.42,498,519.0,21,190.6358382,4.38074491259763,12,0,1,53.0,78.82579317134292
T9252,TR168,D441,Chennai,Mumbai,2024-06-11 15:45:00,2024-06-11 22:08:00,2024-06-11 16:34:00,2024-06-12 00:43:00,Snow,High,Moderate,106,996,245.84,383,489.0,106,122.208589,4.051415554832412,15,1,6,155.0,122.20858895705521
T9253,TR48,D201,Pune,Delhi,2024-05-26 15:29:00,2024-05-26 18:30:00,2024-05-26 15:55:00,2024-05-26 18:02:00,Snow,Medium,Poor,-54,598,134.15,181,127.0,-54,282.519685,4.457696608274319,15,6,5,-28.0,78.82579317134292
T9254,TR51,D390,Bangalore,Pune,2024-05-20 20:19:00,2024-05-21 02:18:00,2024-05-20 20:09:00,2024-05-21 02:45:00,Rainy,Low,Moderate,37,1023,284.19,359,396.0,37,155.0,3.599704423097224,20,0,5,27.0,78.82579317134292
T9255,TR43,D13,Lucknow,Kolkata,2024-02-19 22:44:00,2024-02-20 05:24:00,2024-02-19 23:27:00,2024-02-20 05:20:00,Storm,Medium,Poor,-47,1675,429.32,400,353.0,-47,284.7025496,3.9015186807043696,22,0,2,-4.0,78.82579317134292
T9256,TR98,D443,Hyderabad,Jaipur,2024-03-26 20:57:00,2024-03-27 00:55:00,2024-03-26 21:00:00,2024-03-27 02:47:00,Clear,Low,Poor,109,1017,283.83,238,347.0,109,175.8501441,3.5831307472783007,20,1,3,112.0,78.82579317134292
T9257,TR183,D214,Hyderabad,Bangalore,2024-03-30 04:18:00,2024-03-30 08:45:00,2024-03-30 04:54:00,2024-03-30 11:22:00,Rainy,Low,Moderate,121,294,66.78,267,388.0,121,45.46391753,4.40251572327044,4,5,3,157.0,45.4639175257732
T9258,TR177,D220,Kolkata,Pune,2024-02-14 10:15:00,2024-02-14 14:00:00,2024-02-14 11:00:00,2024-02-14 13:32:00,Fog,High,Good,-73,734,249.91,225,152.0,-73,289.7368421,2.9370573406426312,10,2,2,-28.0,78.82579317134292
T9259,TR124,D286,Ahmedabad,Pune,2024-06-20 11:36:00,2024-06-20 13:16:00,2024-06-20 11:22:00,2024-06-20 15:21:00,Rainy,Low,Poor,139,336,107.31,100,239.0,139,84.35146444,3.131115459882583,11,3,6,125.0,84.35146443514644
T9260,TR80,D244,Jaipur,Ahmedabad,2024-01-21 16:45:00,2024-01-21 18:59:00,2024-01-21 16:52:00,2024-01-21 21:23:00,Fog,Low,Moderate,137,121,26.35,134,271.0,137,26.7896679,4.592030360531309,16,6,1,144.0,26.789667896678967
T9261,TR185,D356,Mumbai,Kolkata,2024-05-12 08:19:00,2024-05-12 17:18:00,2024-05-12 08:22:00,2024-05-12 17:52:00,Snow,Medium,Poor,31,981,228.89,539,570.0,31,103.2631579,4.28590152474988,8,6,5,34.0,103.26315789473684
T9262,TR111,D258,Jaipur,Chennai,2024-02-29 15:32:00,2024-02-29 22:19:00,2024-02-29 16:26:00,2024-03-01 00:49:00,Clear,Low,Moderate,96,783,180.5,407,503.0,96,93.39960239,4.337950138504155,15,3,2,150.0,93.3996023856859
T9263,TR143,D58,Kolkata,Chennai,2024-06-05 05:08:00,2024-06-05 10:39:00,2024-06-05 05:42:00,2024-06-05 12:36:00,Clear,Low,Moderate,83,748,272.22,331,414.0,83,108.4057971,2.7477775328778193,5,2,6,117.0,108.40579710144927
T9264,TR27,D36,Hyderabad,Lucknow,2024-03-17 05:55:00,2024-03-17 09:40:00,2024-03-17 06:40:00,2024-03-17 09:20:00,Clear,Low,Good,-65,833,224.47,225,160.0,-65,312.375,3.7109636031540965,5,6,3,-20.0,78.82579317134292
T9265,TR196,D328,Pune,Ahmedabad,2024-05-15 13:21:00,2024-05-15 15:46:00,2024-05-15 13:24:00,2024-05-15 15:40:00,Snow,Low,Poor,-9,1448,370.25,145,136.0,-9,638.8235294,3.910871033085753,13,2,5,-6.0,78.82579317134292
T9266,TR192,D429,Kolkata,Chennai,2024-04-18 00:43:00,2024-04-18 04:17:00,2024-04-18 00:49:00,2024-04-18 06:57:00,Fog,High,Poor,154,230,51.69,214,368.0,154,37.5,4.44960340491391,0,3,4,160.0,37.5
T9267,TR158,D490,Ahmedabad,Kolkata,2024-04-17 01:26:00,2024-04-17 06:08:00,2024-04-17 01:13:00,2024-04-17 05:41:00,Snow,Low,Poor,-14,1451,408.09,282,268.0,-14,324.8507463,3.555588228086942,1,2,4,-27.0,78.82579317134292
T9268,TR164,D498,Lucknow,Mumbai,2024-06-25 01:59:00,2024-06-25 09:55:00,2024-06-25 01:48:00,2024-06-25 10:47:00,Clear,Low,Poor,63,1552,402.93,476,539.0,63,172.7643785,3.851785669967488,1,1,6,52.0,78.82579317134292
T9269,TR195,D393,Ahmedabad,Bangalore,2024-04-24 22:52:00,2024-04-25 05:53:00,2024-04-24 23:43:00,2024-04-25 06:16:00,Clear,High,Moderate,-28,208,67.19,421,393.0,-28,31.75572519,3.0956987646971275,22,2,4,23.0,31.755725190839694
T9270,TR113,D382,Delhi,Bangalore,2024-04-11 12:10:00,2024-04-11 18:55:00,2024-04-11 12:54:00,2024-04-11 19:24:00,Clear,Low,Poor,-15,724,158.07,405,390.0,-15,111.3846154,4.580249256658442,12,3,4,29.0,111.38461538461539
T9271,TR86,D193,Ahmedabad,Pune,2024-02-23 16:54:00,2024-02-23 20:19:00,2024-02-23 17:17:00,2024-02-23 22:24:00,Fog,High,Good,102,470,98.23,205,307.0,102,91.85667752,4.784688995215311,16,4,2,125.0,91.85667752442997
T9272,TR114,D333,Lucknow,Bangalore,2024-03-25 07:29:00,2024-03-25 09:35:00,2024-03-25 07:41:00,2024-03-25 11:22:00,Fog,Medium,Poor,95,1322,361.16,126,221.0,95,358.9140271,3.660427511352309,7,0,3,107.0,78.82579317134292
T9273,TR124,D50,Chennai,Jaipur,2024-05-05 03:51:00,2024-05-05 13:27:00,2024-05-05 03:36:00,2024-05-05 15:40:00,Rainy,Low,Moderate,148,1824,507.64,576,724.0,148,151.160221,3.593097470648491,3,6,5,133.0,78.82579317134292
T9274,TR49,D463,Bangalore,Chennai,2024-05-04 05:01:00,2024-05-04 06:59:00,2024-05-04 05:07:00,2024-05-04 07:48:00,Rainy,High,Moderate,43,1135,341.8,118,161.0,43,422.9813665,3.320655354008192,5,5,5,49.0,78.82579317134292
T9275,TR76,D32,Lucknow,Jaipur,2024-04-01 19:07:00,2024-04-01 20:22:00,2024-04-01 19:36:00,2024-04-01 22:32:00,Storm,Medium,Moderate,101,216,68.2,75,176.0,101,73.63636364,3.167155425219941,19,0,4,130.0,73.63636363636364
T9276,TR55,D98,Ahmedabad,Delhi,2024-02-13 19:16:00,2024-02-14 04:21:00,2024-02-13 19:51:00,2024-02-14 04:49:00,Fog,Low,Moderate,-7,1583,407.63,545,538.0,-7,176.5427509,3.8834236930549766,19,1,2,28.0,78.82579317134292
T9277,TR56,D43,Hyderabad,Chennai,2024-02-18 05:01:00,2024-02-18 08:56:00,2024-02-18 05:36:00,2024-02-18 11:18:00,Snow,Medium,Moderate,107,1001,342.58,235,342.0,107,175.6140351,2.921945239068247,5,6,2,142.0,78.82579317134292
T9278,TR196,D381,Kolkata,Chennai,2024-01-22 00:04:00,2024-01-22 06:25:00,2024-01-22 00:16:00,2024-01-22 08:53:00,Fog,Low,Poor,136,266,66.95,381,517.0,136,30.87040619,3.9731142643764,0,0,1,148.0,30.870406189555123
T9279,TR95,D351,Kolkata,Hyderabad,2024-01-02 11:56:00,2024-01-02 20:36:00,2024-01-02 12:10:00,2024-01-02 20:51:00,Rainy,High,Poor,1,1522,389.93,520,521.0,1,175.2783109,3.9032646885338393,11,1,1,15.0,78.82579317134292
T9280,TR44,D334,Kolkata,Lucknow,2024-04-10 19:46:00,2024-04-10 23:01:00,2024-04-10 19:38:00,2024-04-11 00:51:00,Clear,High,Moderate,118,1072,253.12,195,313.0,118,205.4952077,4.235145385587863,19,2,4,110.0,78.82579317134292
T9281,TR159,D310,Hyderabad,Ahmedabad,2024-04-09 17:13:00,2024-04-10 01:20:00,2024-04-09 17:38:00,2024-04-10 02:22:00,Rainy,High,Moderate,37,1520,496.03,487,524.0,37,174.0458015,3.0643307864443683,17,1,4,62.0,78.82579317134292
T9282,TR186,D47,Pune,Ahmedabad,2024-03-23 00:27:00,2024-03-23 06:48:00,2024-03-23 00:36:00,2024-03-23 08:29:00,Rainy,High,Poor,92,296,69.57,381,473.0,92,37.54756871,4.2547074888601415,0,5,3,101.0,37.54756871035941
T9283,TR87,D270,Bangalore,Ahmedabad,2024-02-17 06:33:00,2024-02-17 13:08:00,2024-02-17 07:16:00,2024-02-17 15:27:00,Rainy,High,Moderate,96,718,282.42,395,491.0,96,87.73930754,2.5423128673606685,6,5,2,139.0,87.73930753564154
T9284,TR181,D432,Lucknow,Hyderabad,2024-03-06 07:08:00,2024-03-06 16:40:00,2024-03-06 07:26:00,2024-03-06 18:44:00,Storm,Low,Moderate,106,1933,503.9,572,678.0,106,171.0619469,3.8360785870212344,7,2,3,124.0,78.82579317134292
T9285,TR84,D311,Ahmedabad,Hyderabad,2024-02-17 04:26:00,2024-02-17 08:16:00,2024-02-17 04:49:00,2024-02-17 10:01:00,Storm,High,Good,82,1841,399.33,230,312.0,82,354.0384615,4.6102221220544415,4,5,2,105.0,78.82579317134292
T9286,TR151,D413,Pune,Hyderabad,2024-05-06 18:53:00,2024-05-06 22:01:00,2024-05-06 19:48:00,2024-05-06 23:15:00,Storm,Low,Good,19,1166,269.94,188,207.0,19,337.9710145,4.319478402607987,18,0,5,74.0,78.82579317134292
T9287,TR156,D431,Ahmedabad,Chennai,2024-03-26 02:46:00,2024-03-26 10:43:00,2024-03-26 03:16:00,2024-03-26 10:58:00,Snow,Low,Good,-15,507,109.57,477,462.0,-15,65.84415584,4.627178972346446,2,1,3,15.0,65.84415584415584
T9288,TR16,D63,Kolkata,Lucknow,2024-03-04 05:06:00,2024-03-04 12:42:00,2024-03-04 05:28:00,2024-03-04 14:27:00,Storm,Low,Good,83,1081,376.54,456,539.0,83,120.3339518,2.8708769320656504,5,0,3,105.0,120.3339517625232
T9289,TR165,D19,Ahmedabad,Kolkata,2024-03-20 06:36:00,2024-03-20 08:36:00,2024-03-20 06:53:00,2024-03-20 08:31:00,Snow,Low,Moderate,-22,1433,333.47,120,98.0,-22,877.3469388,4.29723813236573,6,2,3,-5.0,78.82579317134292
T9290,TR149,D347,Hyderabad,Mumbai,2024-01-28 00:57:00,2024-01-28 03:53:00,2024-01-28 01:03:00,2024-01-28 03:23:00,Fog,Low,Moderate,-36,399,108.64,176,140.0,-36,171.0,3.672680412371134,0,6,1,-30.0,78.82579317134292
T9291,TR145,D393,Chennai,Pune,2024-02-08 06:45:00,2024-02-08 15:37:00,2024-02-08 06:56:00,2024-02-08 16:58:00,Fog,Low,Moderate,70,1487,449.53,532,602.0,70,148.2059801,3.3078993615554024,6,3,2,81.0,148.2059800664452
T9292,TR37,D101,Ahmedabad,Chennai,2024-01-18 12:01:00,2024-01-18 19:37:00,2024-01-18 12:48:00,2024-01-18 22:15:00,Storm,High,Moderate,111,474,139.85,456,567.0,111,50.15873016,3.3893457275652485,12,3,1,158.0,50.158730158730165
T9293,TR77,D37,Pune,Kolkata,2024-01-18 22:58:00,2024-01-19 03:35:00,2024-01-18 23:09:00,2024-01-19 06:34:00,Fog,High,Good,168,1783,647.22,277,445.0,168,240.4044944,2.7548592441519113,22,3,1,179.0,78.82579317134292
T9294,TR147,D107,Lucknow,Hyderabad,2024-03-16 15:27:00,2024-03-17 00:23:00,2024-03-16 15:32:00,2024-03-17 01:22:00,Fog,High,Poor,54,704,165.94,536,590.0,54,71.59322034,4.242497288176449,15,5,3,59.0,71.59322033898304
T9295,TR158,D92,Bangalore,Delhi,2024-06-03 05:17:00,2024-06-03 10:44:00,2024-06-03 05:54:00,2024-06-03 10:52:00,Clear,Low,Moderate,-29,1801,441.45,327,298.0,-29,362.6174497,4.079737229584325,5,0,6,8.0,78.82579317134292
T9296,TR45,D308,Kolkata,Pune,2024-06-12 16:32:00,2024-06-12 18:47:00,2024-06-12 16:51:00,2024-06-12 20:33:00,Storm,Low,Moderate,87,1406,487.93,135,222.0,87,380.0,2.8815608796343737,16,2,6,106.0,78.82579317134292
T9297,TR146,D185,Delhi,Hyderabad,2024-03-19 11:22:00,2024-03-19 13:30:00,2024-03-19 11:53:00,2024-03-19 13:26:00,Storm,Low,Poor,-35,698,180.8,128,93.0,-35,450.3225806,3.8606194690265485,11,1,3,-4.0,78.82579317134292
T9298,TR62,D216,Lucknow,Mumbai,2024-05-25 05:43:00,2024-05-25 14:07:00,2024-05-25 06:17:00,2024-05-25 16:54:00,Rainy,Low,Poor,133,1605,568.31,504,637.0,133,151.177394,2.8241628688567864,5,5,5,167.0,78.82579317134292
T9299,TR164,D28,Chennai,Jaipur,2024-02-16 22:29:00,2024-02-17 04:26:00,2024-02-16 22:23:00,2024-02-17 06:23:00,Rainy,Medium,Poor,123,1493,454.72,357,480.0,123,186.625,3.2833391977480644,22,4,2,117.0,78.82579317134292
T9300,TR100,D36,Mumbai,Lucknow,2024-03-30 00:55:00,2024-03-30 09:48:00,2024-03-30 01:07:00,2024-03-30 12:30:00,Fog,Medium,Good,150,1701,651.65,533,683.0,150,149.4289898,2.610296938540628,0,5,3,162.0,149.4289897510981
T9301,TR52,D372,Ahmedabad,Jaipur,2024-02-14 15:14:00,2024-02-14 18:53:00,2024-02-14 15:35:00,2024-02-14 18:38:00,Rainy,High,Moderate,-36,62,15.3,219,183.0,-36,20.32786885,4.052287581699346,15,2,2,-15.0,20.327868852459016
T9302,TR19,D320,Ahmedabad,Jaipur,2024-05-06 19:55:00,2024-05-06 21:02:00,2024-05-06 20:20:00,2024-05-06 23:47:00,Clear,High,Good,140,780,308.17,67,207.0,140,226.0869565,2.531070513028523,19,0,5,165.0,78.82579317134292
T9303,TR109,D18,Bangalore,Kolkata,2024-06-05 09:54:00,2024-06-05 18:58:00,2024-06-05 10:39:00,2024-06-05 19:34:00,Storm,Low,Good,-9,1603,508.59,544,535.0,-9,179.7757009,3.1518511964450737,9,2,6,36.0,78.82579317134292
T9304,TR44,D345,Bangalore,Mumbai,2024-03-18 14:39:00,2024-03-18 17:06:00,2024-03-18 15:14:00,2024-03-18 16:57:00,Clear,Low,Poor,-44,1081,341.36,147,103.0,-44,629.7087379,3.166744785563628,14,0,3,-9.0,78.82579317134292
T9305,TR7,D419,Kolkata,Pune,2024-06-04 19:35:00,2024-06-04 22:55:00,2024-06-04 19:27:00,2024-06-04 23:37:00,Storm,High,Poor,50,475,108.67,200,250.0,50,114.0,4.371031563448974,19,1,6,42.0,113.99999999999999
T9306,TR172,D196,Delhi,Kolkata,2024-01-11 13:18:00,2024-01-11 23:02:00,2024-01-11 14:00:00,2024-01-12 01:35:00,Snow,High,Good,111,1826,503.51,584,695.0,111,157.6402878,3.62654167742448,13,3,1,153.0,78.82579317134292
T9307,TR117,D78,Delhi,Bangalore,2024-05-14 02:23:00,2024-05-14 09:05:00,2024-05-14 03:08:00,2024-05-14 10:34:00,Storm,High,Poor,44,1849,470.12,402,446.0,44,248.7443946,3.9330383731813154,2,1,5,89.0,78.82579317134292
T9308,TR68,D167,Hyderabad,Delhi,2024-03-11 13:04:00,2024-03-11 17:39:00,2024-03-11 13:21:00,2024-03-11 20:13:00,Clear,Low,Poor,137,1133,362.82,275,412.0,137,165.0,3.1227605975414807,13,0,3,154.0,78.82579317134292
T9309,TR34,D90,Kolkata,Lucknow,2024-03-01 12:05:00,2024-03-01 21:30:00,2024-03-01 12:08:00,2024-03-02 00:01:00,Fog,High,Poor,148,1387,358.48,565,713.0,148,116.7180926,3.869114037045302,12,4,3,151.0,116.71809256661992
T9310,TR194,D264,Kolkata,Hyderabad,2024-02-18 15:43:00,2024-02-18 17:56:00,2024-02-18 15:57:00,2024-02-18 19:41:00,Rainy,Low,Good,91,676,235.29,133,224.0,91,181.0714286,2.8730502783798717,15,6,2,105.0,78.82579317134292
T9311,TR69,D472,Chennai,Pune,2024-04-16 23:27:00,2024-04-17 01:35:00,2024-04-16 23:25:00,2024-04-17 03:19:00,Rainy,Medium,Good,106,933,187.32,128,234.0,106,239.2307692,4.980781550288277,23,1,4,104.0,78.82579317134292
T9312,TR55,D208,Jaipur,Chennai,2024-05-08 14:47:00,2024-05-08 19:29:00,2024-05-08 15:07:00,2024-05-08 20:14:00,Clear,Low,Moderate,25,713,188.01,282,307.0,25,139.3485342,3.7923514706664543,14,2,5,45.0,139.3485342019544
T9313,TR10,D212,Chennai,Lucknow,2024-01-30 07:25:00,2024-01-30 14:50:00,2024-01-30 07:16:00,2024-01-30 14:20:00,Rainy,High,Poor,-21,605,128.77,445,424.0,-21,85.61320755,4.69829929331366,7,1,1,-30.0,85.61320754716981
T9314,TR42,D271,Ahmedabad,Mumbai,2024-06-24 14:26:00,2024-06-24 20:10:00,2024-06-24 14:44:00,2024-06-24 22:41:00,Fog,Medium,Good,133,153,55.35,344,477.0,133,19.24528302,2.7642276422764227,14,0,6,151.0,19.245283018867923
T9315,TR41,D263,Mumbai,Lucknow,2024-06-07 10:17:00,2024-06-07 13:18:00,2024-06-07 10:51:00,2024-06-07 15:07:00,Rainy,High,Poor,75,496,124.75,181,256.0,75,116.25,3.975951903807615,10,4,6,109.0,116.25
T9316,TR197,D273,Kolkata,Pune,2024-01-28 06:27:00,2024-01-28 14:47:00,2024-01-28 06:43:00,2024-01-28 17:44:00,Snow,Medium,Moderate,161,1508,360.97,500,661.0,161,136.8835098,4.177632490234645,6,6,1,177.0,136.88350983358546
T9317,TR122,D342,Delhi,Ahmedabad,2024-04-22 21:50:00,2024-04-23 06:26:00,2024-04-22 22:16:00,2024-04-23 06:09:00,Storm,Low,Moderate,-43,1285,287.32,516,473.0,-43,163.0021142,4.472365306974802,21,0,4,-17.0,78.82579317134292
T9318,TR138,D214,Bangalore,Mumbai,2024-05-16 10:35:00,2024-05-16 14:18:00,2024-05-16 10:52:00,2024-05-16 16:14:00,Snow,High,Moderate,99,1300,349.95,223,322.0,99,242.2360248,3.714816402343192,10,3,5,116.0,78.82579317134292
T9319,TR10,D374,Mumbai,Chennai,2024-06-09 13:14:00,2024-06-09 18:36:00,2024-06-09 13:12:00,2024-06-09 18:24:00,Storm,High,Moderate,-10,1583,611.15,322,312.0,-10,304.4230769,2.5901988055305574,13,6,6,-12.0,78.82579317134292
T9320,TR102,D64,Delhi,Kolkata,2024-05-30 19:07:00,2024-05-30 21:38:00,2024-05-30 19:19:00,2024-05-30 22:24:00,Snow,High,Moderate,34,1209,383.45,151,185.0,34,392.1081081,3.1529534489503197,19,3,5,46.0,78.82579317134292
T9321,TR188,D12,Delhi,Bangalore,2024-05-24 15:55:00,2024-05-24 22:30:00,2024-05-24 16:18:00,2024-05-24 23:47:00,Rainy,Medium,Poor,54,521,162.73,395,449.0,54,69.62138085,3.2016223191790085,15,4,5,77.0,69.62138084632517
T9322,TR128,D210,Mumbai,Kolkata,2024-06-10 21:46:00,2024-06-11 03:59:00,2024-06-10 22:01:00,2024-06-11 04:42:00,Rainy,Low,Moderate,28,1497,454.17,373,401.0,28,223.9900249,3.296122597265341,21,0,6,43.0,78.82579317134292
T9323,TR179,D312,Bangalore,Lucknow,2024-05-08 04:48:00,2024-05-08 13:33:00,2024-05-08 04:56:00,2024-05-08 14:53:00,Fog,High,Good,72,1021,373.92,525,597.0,72,102.6130653,2.7305305947796317,4,2,5,80.0,102.61306532663318
